"ID","City","Type","Make","Model","Year","Color","Trim","CreatedAt","Days","Trips","T/D","$day","Busy30","Gross30","Gross365","Plan","Favs","Reviews","StarHost","URL","Features","Avg Market $*","Depreciation Y1*","Insurance Y*","Maintenance Y*","Avg Repairs Y*"
"2057549","Montréal, QC","CAR","Volkswagen","Golf","2017","","","6/1/2023","78","4","0.05","109","1","102","2052","Turo Standard","18","4","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/volkswagen/golf/2057549","Apple CarPlay, Backup camera, Blind spot warning, Bluetooth, Heated seats, Keyless entry, Sunroof, USB charger, USB input","16552","1922","1959","1391","886"
"1643571","Laval, QC","CAR","Volkswagen","Golf","2018","GRAY","Comfortline","8/9/2022","374","42","0.11","65","27","1595","8997","Turo Standard","143","38","true","https://turo.com/ca/en/car-rental/canada/laval-qc/volkswagen/golf/1643571","Android Auto, Apple CarPlay, AUX input, Backup camera, Bluetooth, Heated seats, Keyless entry, Snow tires or chains, USB charger, USB input","17992","1949","2002","1291","790"
"2026342","Boisbriand, QC","CAR","Volkswagen","Golf","2016","BLACK","","5/11/2023","99","4","0.04","87","12","884","1286","Turo Standard","37","2","false","https://turo.com/ca/en/car-rental/canada/boisbriand-qc/volkswagen/golf/2026342","Android Auto, Apple CarPlay, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Sunroof, USB charger, USB input","14130","1882","1917","1477","971"
"2152511","Montréal, QC","CAR","Volkswagen","Golf GTI","2013","","Base","7/31/2023","18","0","0.00","150","0","0","0","Turo Standard","1","0","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/volkswagen/golf-gti/2152511","All-wheel drive, Apple CarPlay, Bluetooth, GPS, Heated seats, USB charger, USB input","11570","1800","1810","1603","1033"
"1588959","Montréal, QC","PASSENGER_MINIVAN","Dodge","Grand Caravan","2011","BLACK","SXT","7/9/2022","405","73","0.18","130","1","130","4527","Turo Standard","88","53","false","https://turo.com/ca/en/minivan-rental/canada/montreal-qc/dodge/grand-caravan/1588959","AUX input, Bike rack, Bluetooth, Child seat, Long-term car, Snow tires or chains, USB charger, USB input","6851","1456","1696","1561","1033"
"2165318","Longueuil, QC","PASSENGER_MINIVAN","Dodge","Grand Caravan","2019","","SXT Premium Plus","8/8/2023","10","0","0.00","131","7","964","964","Turo Standard","2","0","false","https://turo.com/ca/en/minivan-rental/canada/longueuil-qc/dodge/grand-caravan/2165318","AUX input, Backup camera, Bluetooth, Pet friendly, USB input","16536","2268","2080","1252","716"
"1691702","Westmount, QC","PASSENGER_MINIVAN","Dodge","Grand Caravan","2019","","SXT Premium Plus","9/7/2022","345","14","0.04","132","26","3183","7657","Turo Standard","34","14","true","https://turo.com/ca/en/minivan-rental/canada/westmount-qc/dodge/grand-caravan/1691702","Backup camera, Bluetooth, Keyless entry, Long-term car, USB charger, USB input","16536","2268","2080","1252","716"
"2121630","Saint-Lambert, QC","PASSENGER_MINIVAN","Dodge","Grand Caravan","2016","","Canada Value Package","7/12/2023","37","3","0.08","143","16","2176","2176","Turo Standard","10","2","false","https://turo.com/ca/en/minivan-rental/canada/saint-lambert-qc/dodge/grand-caravan/2121630","Long-term car","13081","1824","1910","1460","964"
"2010404","Montréal, QC","PASSENGER_MINIVAN","Dodge","Grand Caravan","2012","","SXT","5/1/2023","109","30","0.28","144","14","2250","3325","Turo Standard","31","16","false","https://turo.com/ca/en/minivan-rental/canada/montreal-qc/dodge/grand-caravan/2010404","AUX input, Long-term car","7748","1539","1740","1561","1033"
"1952528","Montréal, QC","PASSENGER_MINIVAN","Dodge","Grand Caravan","2015","","Canada Value Package","3/21/2023","150","36","0.24","144","21","3249","7281","Turo Standard","31","22","false","https://turo.com/ca/en/minivan-rental/canada/montreal-qc/dodge/grand-caravan/1952528","AUX input, Long-term car, USB input","10483","1694","1857","1509","1029"
"1640846","Mirabel, QC","PASSENGER_MINIVAN","Dodge","Grand Caravan","2010","WHITE","SE","8/7/2022","376","15","0.04","85","25","2860","13792","Turo Standard","42","13","true","https://turo.com/ca/en/minivan-rental/canada/mirabel-qc/dodge/grand-caravan/1640846","AUX input, Keyless entry, Long-term car, Pet friendly, Snow tires or chains","6618","1158","1599","1467","1033"
"2057676","Laval, QC","PASSENGER_MINIVAN","Dodge","Grand Caravan","2011","GRAY","","6/1/2023","78","17","0.22","121","20","2071","3952","Turo Standard","23","14","true","https://turo.com/ca/en/minivan-rental/canada/laval-qc/dodge/grand-caravan/2057676","AUX input, Keyless entry, Long-term car, Snow tires or chains","6851","1456","1696","1561","1033"
"1701442","Montréal, QC","PASSENGER_MINIVAN","Dodge","Grand Caravan","2016","","Crew Plus","9/14/2022","338","18","0.05","122","26","1569","7901","Turo Standard","39","14","true","https://turo.com/ca/en/minivan-rental/canada/montreal-qc/dodge/grand-caravan/1701442","Long-term car","13817","2132","1945","1544","1001"
"1228235","Montréal, QC","PASSENGER_MINIVAN","Dodge","Grand Caravan","2014","RED","SXT","10/20/2021","667","108","0.16","125","22","1900","6884","Turo Standard","115","88","true","https://turo.com/ca/en/minivan-rental/canada/montreal-qc/dodge/grand-caravan/1228235","AUX input, Heated seats, Snow tires or chains, USB charger, USB input","10283","1669","1821","1544","1033"
"2157494","Montréal, QC","PASSENGER_MINIVAN","Dodge","Grand Caravan","2019","WHITE","SXT Premium Plus","8/3/2023","15","4","0.27","167","2","333","333","Turo Standard","4","2","false","https://turo.com/ca/en/minivan-rental/canada/montreal-qc/dodge/grand-caravan/2157494","Android Auto, Apple CarPlay, AUX input, Backup camera, Bluetooth, Child seat, GPS, Heated seats, Pet friendly, Ski rack, Snow tires or chains, USB charger, USB input","16536","2268","2080","1252","716"
"2155011","Laval, QC","PASSENGER_MINIVAN","Dodge","Grand Caravan","2015","","SXT","8/1/2023","17","2","0.12","135","3","405","405","Turo Standard","4","1","true","https://turo.com/ca/en/minivan-rental/canada/laval-qc/dodge/grand-caravan/2155011","AUX input, Backup camera, GPS, Long-term car, USB input","10483","1694","1857","1509","1029"
"2145551","Laval, QC","PASSENGER_MINIVAN","Dodge","Grand Caravan","2012","BLACK","SXT","7/26/2023","23","2","0.09","115","10","1159","1159","Turo Standard","3","2","false","https://turo.com/ca/en/minivan-rental/canada/laval-qc/dodge/grand-caravan/2145551","AUX input, Bluetooth, Snow tires or chains, Sunroof, USB charger, USB input","7748","1539","1740","1561","1033"
"1549017","Laval, QC","PASSENGER_MINIVAN","Dodge","Grand Caravan","2014","WHITE","SXT","6/16/2022","428","19","0.04","200","16","2800","13110","Turo Standard","29","10","false","https://turo.com/ca/en/minivan-rental/canada/laval-qc/dodge/grand-caravan/1549017","Long-term car","10283","1669","1821","1544","1033"
"2109304","Longueuil, QC","SUV","Jeep","Grand Wagoneer","2022","BLACK","Series III","7/4/2023","45","5","0.11","250","18","4500","5500","Turo Standard","32","3","false","https://turo.com/ca/en/suv-rental/canada/longueuil-qc/jeep/grand-wagoneer/2109304","Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Long-term car, Sunroof, USB charger, USB input","86207","5503","1667","2164","1033"
"2090597","Montréal, QC","CAR","MINI","Hardtop 3 Door","2015","WHITE","S","6/22/2023","57","4","0.07","150","3","421","635","Turo Standard","10","4","false","https://turo.com/ca/en/car-rental/canada/montreal-qc/mini/hardtop-3-door/2090597","AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Keyless entry, Long-term car, Pet friendly, USB charger, USB input","14265","1906","1886","1569","1033"
"1946666","Laval, QC","SUV","Toyota","Highlander Hybrid","2023","BLUE","Limited","3/16/2023","155","6","0.04","185","22","5972","11945","Turo Standard","34","5","true","https://turo.com/ca/en/suv-rental/canada/laval-qc/toyota/highlander-hybrid/1946666","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Long-term car, Sunroof, USB charger, USB input","55449","","","",""
"2074666","Montréal, QC","SUV","Honda","HR-V","2019","BLACK","LX","6/12/2023","67","7","0.10","120","9","930","1481","Turo Standard","22","6","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/honda/hr-v/2074666","All-wheel drive, Apple CarPlay, AUX input, Backup camera, Bluetooth, Heated seats, Pet friendly, Snow tires or chains, USB charger, USB input","21250","2344","1451","2164","1033"
"1346159","Montréal, QC","SUV","Honda","HR-V","2022","WHITE","Sport","1/31/2022","564","23","0.04","130","3","420","3020","Turo Standard","43","20","true","https://turo.com/ca/en/suv-rental/canada/montreal-qc/honda/hr-v/1346159","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Sunroof, USB charger, USB input","24937","","","",""
"1666166","Saint-Eustache, QC","SUV","Honda","HR-V","2023","BLUE","","8/22/2022","361","3","0.01","130","0","0","1950","Turo Standard","7","0","false","https://turo.com/ca/en/suv-rental/canada/saint-eustache-qc/honda/hr-v/1666166","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Long-term car, Snow tires or chains, Sunroof, USB charger, USB input","31281","2476","2341","700","299"
"2068984","Laval, QC","SUV","Honda","HR-V","2016","GRAY","EX-L","6/8/2023","71","3","0.04","95","26","2330","3520","Turo Standard","16","3","false","https://turo.com/ca/en/suv-rental/canada/laval-qc/honda/hr-v/2068984","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Sunroof, USB charger, USB input","17158","2136","1946","1545","1001"
"1846001","Laval, QC","CAR","BMW","i3","2018","RED","s","1/2/2023","228","9","0.04","125","0","0","3031","Turo Standard","43","8","false","https://turo.com/ca/en/car-rental/canada/laval-qc/bmw/i3/1846001","Apple CarPlay, Backup camera, Bluetooth, GPS, Heated seats, Keyless entry, Snow tires or chains, Sunroof, Toll pass, USB charger, USB input","22575","2506","2056","1418","847"
"1522764","Longueuil, QC","CAR","Acura","ILX","2018","WHITE","","6/2/2022","442","31","0.07","114","14","1680","17779","Turo Standard","49","21","false","https://turo.com/ca/en/car-rental/canada/longueuil-qc/acura/ilx/1522764","AUX input, Backup camera, Blind spot warning, Bluetooth, Heated seats, Keyless entry, Long-term car, Sunroof, USB charger, USB input","20202","2136","2023","1339","812"
"2090983","Pointe-des-Cascades, QC","CAR","Subaru","Impreza","2015","BLACK","2.0i w/Limited Pkg","6/22/2023","57","1","0.02","85","3","255","255","Turo Standard","1","1","false","https://turo.com/ca/en/car-rental/canada/pointe-des-cascades-qc/subaru/impreza/2090983","All-wheel drive, AUX input, Backup camera, Bluetooth, Heated seats, Pet friendly, Sunroof, Toll pass, USB charger, USB input","12834","","","",""
"1985074","Laval, QC","CAR","Subaru","Impreza","2013","","2.0i","4/13/2023","127","7","0.06","90","17","1510","5550","Turo Standard","49","1","false","https://turo.com/ca/en/car-rental/canada/laval-qc/subaru/impreza/1985074","All-wheel drive, AUX input, Bluetooth, Keyless entry, Long-term car, USB charger","10299","1626","1784","1560","1033"
"2099247","Montréal, QC","SUV","Hyundai","IONIQ 5","2023","BLACK","Preferred","6/27/2023","52","8","0.15","180","7","315","585","Turo Standard","17","7","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/hyundai/ioniq-5/2099247","All-wheel drive, Android Auto, Apple CarPlay, Backup camera, Blind spot warning, Bluetooth, GPS, Heated seats, Keyless entry, Long-term car, USB charger, USB input","48547","4255","2445","908","299"
"2037842","Montréal, QC","SUV","Hyundai","IONIQ 5","2023","","Preferred","5/18/2023","92","0","0.00","218","0","0","0","Turo Standard","1","0","false","https://turo.com/ca/en/suv-rental/canada/montreal-qc/hyundai/ioniq-5/2037842","All-wheel drive, Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, Child seat, GPS, Heated seats, Keyless entry, Sunroof, USB charger, USB input","48547","4255","2445","908","299"
"2168579","Laval, QC","SUV","Hyundai","IONIQ 5","2022","GRAY","Preferred","8/10/2023","8","0","0.00","143","0","0","0","Turo Standard","4","0","false","https://turo.com/ca/en/suv-rental/canada/laval-qc/hyundai/ioniq-5/2168579","Android Auto, Apple CarPlay, AUX input, Backup camera, Blind spot warning, Bluetooth, Heated seats, Keyless entry, Long-term car, Snow tires or chains, USB charger, USB input","36864","4199","2388","1044","379"
